MessageType,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters
Fix,GT,37.3649527000,-122.1265248000,63.33105736344385,29.008118,0.1,275.26962,1595025801441,,,,
Fix,GT,37.3649711000,-122.1268505000,64.05077707665941,28.82166,0.1,272.66196,1595025802441,,,,
Fix,GT,37.3649786000,-122.1271743000,64.6705790623987,28.478172,0.1,270.70065,1595025803441,,,,
Fix,GT,37.3649802000,-122.1274930000,65.21485704975385,27.97591,0.1,269.99496,1595025804441,,,,
Fix,GT,37.3649806000,-122.1278052000,65.80107989488761,27.32544,0.1,270.14105,1595025805441,,,,
Fix,GT,37.3649827000,-122.1281099000,66.59549160238475,26.661495,0.1,270.51837,1595025806441,,,,
Fix,GT,37.3649856000,-122.1284073000,67.38225276785943,26.034662,0.1,270.69864,1595025807441,,,,
Fix,GT,37.3649889000,-122.1286977000,68.16394964818437,25.411743,0.1,270.74316,1595025808441,,,,
Fix,GT,37.3649922000,-122.1289811000,68.8349911045168,24.87439,0.1,270.82333,1595025809441,,,,
Fix,GT,37.3649978000,-122.1292616000,69.32338026794832,24.928017,0.1,271.69513,1595025810441,,,,
Fix,GT,37.3650081000,-122.1295415000,69.85481873141612,24.638008,0.1,273.35266,1595025811441,,,,
Fix,GT,37.3650262000,-122.1298159000,70.53436090858531,24.213379,0.1,275.69098,1595025812441,,,,
Fix,GT,37.3650517000,-122.1300875000,71.27766692105433,24.331097,0.1,277.31195,1595025813441,,,,
Fix,GT,37.3650842000,-122.1303611000,72.05042565815529,24.704002,0.1,279.4629,1595025814441,,,,
Fix,GT,37.3651271000,-122.1306369000,72.8237775324601,25.116188,0.1,282.16156,1595025815441,,,,
Fix,GT,37.3651809000,-122.1309145000,73.59136234876178,25.521736,0.1,284.82144,1595025816441,,,,
Fix,GT,37.3652461000,-122.1311931000,74.3914949938835,25.91838,0.1,287.51352,1595025817441,,,,
Fix,GT,37.3653216000,-122.1314720000,75.37023291122432,26.26677,0.1,289.38232,1595025818441,,,,
Fix,GT,37.3654033000,-122.1317524000,76.44004171952815,26.624222,0.1,290.42178,1595025819441,,,,
Fix,GT,37.3654885000,-122.1320356000,77.32301310722119,26.974085,0.1,290.5341,1595025820441,,,,
Fix,GT,37.3655750000,-122.1323242000,78.15515026406933,27.686316,0.1,290.479,1595025821441,,,,
Fix,GT,37.3656633000,-122.1326206000,79.01073251987441,28.300903,0.1,290.23303,1595025822441,,,,
Fix,GT,37.3657525000,-122.1329228000,79.86938189463535,28.796478,0.1,290.23914,1595025823441,,,,
Fix,GT,37.3658441000,-122.1332301000,80.73832408890553,29.311787,0.1,290.598,1595025824441,,,,
Fix,GT,37.3659388000,-122.1335413000,81.6275610660141,29.688568,0.1,290.85352,1595025825441,,,,
Fix,GT,37.3660345000,-122.1338556000,82.51938583456649,29.86037,0.1,290.67612,1595025826441,,,,
Fix,GT,37.3661296000,-122.1341717000,83.41715153108362,29.966558,0.1,290.42523,1595025827441,,,,
Fix,GT,37.3662242000,-122.1344888000,84.31403760918238,30.01169,0.1,290.44296,1595025828441,,,,
Fix,GT,37.3663193000,-122.1348058000,85.21155821121238,29.98795,0.1,290.56604,1595025829441,,,,
Fix,GT,37.3664146000,-122.1351227000,86.06577679269185,30.016006,0.1,290.53156,1595025830441,,,,
Fix,GT,37.3665095000,-122.1354402000,86.93862461610547,29.997726,0.1,290.3638,1595025831441,,,,
Fix,GT,37.3666043000,-122.1357565000,87.86851989760498,29.878582,0.1,290.58987,1595025832441,,,,
Fix,GT,37.3666991000,-122.1360715000,88.77842721241859,29.762197,0.1,290.47372,1595025833441,,,,
Fix,GT,37.3667932000,-122.1363843000,89.5909474289765,29.420067,0.1,290.7245,1595025834441,,,,
Fix,GT,37.3668880000,-122.1366925000,90.12848363681246,29.176514,0.1,291.25882,1595025835441,,,,
Fix,GT,37.3669861000,-122.1369985000,90.52644453391554,29.298248,0.1,292.43024,1595025836441,,,,
Fix,GT,37.3670913000,-122.1373027000,90.98872367146419,29.400604,0.1,294.19272,1595025837441,,,,
Fix,GT,37.3672040000,-122.1376033000,91.34749084299801,29.465004,0.1,295.9414,1595025838441,,,,
Fix,GT,37.3673243000,-122.1378987000,91.63183624524254,29.267578,0.1,297.98364,1595025839441,,,,
Fix,GT,37.3674516000,-122.1381863000,91.95317971365102,29.005451,0.1,299.9423,1595025840441,,,,
Fix,GT,37.3675857000,-122.1384648000,92.27352645895121,28.60551,0.1,302.04602,1595025841441,,,,
Fix,GT,37.3677248000,-122.1387337000,92.53594321368291,28.202213,0.1,303.56018,1595025842441,,,,
Fix,GT,37.3678682000,-122.1389938000,92.81201010942004,27.816013,0.1,305.76202,1595025843441,,,,
Fix,GT,37.3680177000,-122.1392430000,93.07887658259187,27.44195,0.1,307.71536,1595025844441,,,,
Fix,GT,37.3681710000,-122.1394843000,93.31873107777233,27.242577,0.1,309.09152,1595025845441,,,,
Fix,GT,37.3683286000,-122.1397205000,93.64618329124596,27.384483,0.1,310.48685,1595025846441,,,,
Fix,GT,37.3684923000,-122.1399539000,93.92383613294123,27.693481,0.1,312.08682,1595025847441,,,,
Fix,GT,37.3686638000,-122.1401836000,94.21718526416521,28.029213,0.1,313.94754,1595025848441,,,,
Fix,GT,37.3688434000,-122.1404083000,94.56135493952956,28.280155,0.1,315.98093,1595025849441,,,,
Fix,GT,37.3690306000,-122.1406260000,94.67515526204352,28.423885,0.1,318.17163,1595025850441,,,,
Fix,GT,37.3692248000,-122.1408351000,94.64780497696029,28.36905,0.1,320.29773,1595025851441,,,,
Fix,GT,37.3694233000,-122.1410357000,94.72454725080843,28.238132,0.1,321.7244,1595025852441,,,,
Fix,GT,37.3696245000,-122.1412284000,94.62761023128132,27.990644,0.1,323.33203,1595025853441,,,,
Fix,GT,37.3698279000,-122.1414144000,94.61823789867981,27.954424,0.1,324.216,1595025854441,,,,
Fix,GT,37.3700334000,-122.1415974000,94.33432148275006,27.973137,0.1,324.7949,1595025855441,,,,
Fix,GT,37.3702394000,-122.1417778000,93.94950014086726,27.814789,0.1,324.86194,1595025856441,,,,
Fix,GT,37.3704435000,-122.1419599000,93.55673735899882,27.847034,0.1,324.09085,1595025857441,,,,
Fix,GT,37.3706470000,-122.1421448000,93.1826680876377,27.958082,0.1,323.79825,1595025858441,,,,
Fix,GT,37.3708509000,-122.1423313000,92.78542993600581,28.076927,0.1,323.6722,1595025859441,,,,
Fix,GT,37.3710553000,-122.1425191000,92.4008462749382,28.14258,0.1,323.68185,1595025860441,,,,
Fix,GT,37.3712600000,-122.1427056000,91.97378283092257,28.023556,0.1,324.041,1595025861441,,,,
Fix,GT,37.3714649000,-122.1428900000,91.51743764444882,28.032413,0.1,324.3288,1595025862441,,,,
Fix,GT,37.3716713000,-122.1430744000,91.0789981130979,28.21912,0.1,324.49402,1595025863441,,,,
Fix,GT,37.3718791000,-122.1432601000,90.7208046860851,28.417004,0.1,324.15552,1595025864441,,,,
Fix,GT,37.3720873000,-122.1434483000,90.32201904941758,28.573633,0.1,324.0987,1595025865441,,,,
Fix,GT,37.3722962000,-122.1436355000,89.90045526859626,28.41602,0.1,324.5303,1595025866441,,,,
Fix,GT,37.3725043000,-122.1438204000,89.4967007399614,28.188847,0.1,324.47638,1595025867441,,,,
Fix,GT,37.3727107000,-122.1440044000,89.08045823706198,28.05505,0.1,324.41757,1595025868441,,,,
Fix,GT,37.3729157000,-122.1441882000,88.5112313013417,27.880545,0.1,324.22244,1595025869441,,,,
Fix,GT,37.3731200000,-122.1443710000,87.9294482924729,27.87959,0.1,324.47678,1595025870441,,,,
Fix,GT,37.3733259000,-122.1445543000,87.20527313431967,28.265663,0.1,324.33817,1595025871441,,,,
Fix,GT,37.3735351000,-122.1447425000,86.40557224668555,28.90174,0.1,323.99783,1595025872441,,,,
Fix,GT,37.3737472000,-122.1449360000,85.62596532260523,29.26445,0.1,323.611,1595025873441,,,,
Fix,GT,37.3739589000,-122.1451328000,84.74553708233339,29.244495,0.1,323.17325,1595025874441,,,,
Fix,GT,37.3741692000,-122.1453316000,83.66150983813941,29.223198,0.1,322.57657,1595025875441,,,,
Fix,GT,37.3743777000,-122.1455350000,82.50667957362589,29.497002,0.1,321.30075,1595025876441,,,,
Fix,GT,37.3745853000,-122.1457489000,81.31878803898212,30.204247,0.1,319.64548,1595025877441,,,,
Fix,GT,37.3747937000,-122.1459753000,80.08544171080348,30.996489,0.1,318.47052,1595025878441,,,,
Fix,GT,37.3750052000,-122.1462126000,78.77304542619027,32.040993,0.1,317.82825,1595025879441,,,,
Fix,GT,37.3752218000,-122.1464604000,77.51237992107644,33.03871,0.1,317.31085,1595025880441,,,,
Fix,GT,37.3754442000,-122.1467164000,76.07491524253487,33.987286,0.1,317.46014,1595025881441,,,,
Fix,GT,37.3756727000,-122.1469763000,74.53273960533534,34.377937,0.1,318.05228,1595025882441,,,,
Fix,GT,37.3759048000,-122.1472340000,73.09304791014915,34.436813,0.1,318.68945,1595025883441,,,,
Fix,GT,37.3761387000,-122.1474894000,71.70424368230306,34.408684,0.1,319.09506,1595025884441,,,,
Fix,GT,37.3763737000,-122.1477420000,70.30600154726926,34.319042,0.1,319.47556,1595025885441,,,,
Fix,GT,37.3766086000,-122.1479928000,68.90711348253399,34.174137,0.1,319.1707,1595025886441,,,,
Fix,GT,37.3768401000,-122.1482459000,67.54400358110524,34.017715,0.1,318.38602,1595025887441,,,,
Fix,GT,37.3770686000,-122.1485006000,66.1415689771136,33.87168,0.1,318.05972,1595025888441,,,,
Fix,GT,37.3772952000,-122.1487554000,64.87005005186393,33.721928,0.1,317.92734,1595025889441,,,,
Fix,GT,37.3775214000,-122.1490078000,63.61596054553411,33.518063,0.1,318.62695,1595025890441,,,,
Fix,GT,37.3777505000,-122.1492523000,62.766060438423665,33.256157,0.1,320.5871,1595025891441,,,,
Fix,GT,37.3779850000,-122.1494841000,62.30825568909438,33.154095,0.1,322.59274,1595025892441,,,,
Fix,GT,37.3782271000,-122.1497059000,62.042909311666676,33.43459,0.1,325.20566,1595025893441,,,,
Fix,GT,37.3784789000,-122.1499158000,62.15535796543725,33.704918,0.1,327.34528,1595025894441,,,,
Fix,GT,37.3787372000,-122.1501160000,62.42098600384452,33.706238,0.1,329.0266,1595025895441,,,,
Fix,GT,37.3789994000,-122.1503038000,62.621743007011105,33.30988,0.1,331.43353,1595025896441,,,,
Fix,GT,37.3792639000,-122.1504769000,62.669544434405225,32.946587,0.1,333.42413,1595025897441,,,,
Fix,GT,37.3795307000,-122.1506369000,62.557937787751484,32.750927,0.1,335.28403,1595025898441,,,,
Fix,GT,37.3798003000,-122.1507855000,62.3131107573289,32.697926,0.1,337.23206,1595025899441,,,,
Fix,GT,37.3800755000,-122.1509221000,61.928647364987114,33.08008,0.1,339.48788,1595025900441,,,,
Fix,GT,37.3803589000,-122.1510471000,61.31353791588913,33.608986,0.1,341.76804,1595025901441,,,,
Fix,GT,37.3806504000,-122.1511592000,60.628967789489934,34.127617,0.1,343.98123,1595025902441,,,,
Fix,GT,37.3809499000,-122.1512595000,59.79620707696267,34.717937,0.1,345.96594,1595025903441,,,,
Fix,GT,37.3812574000,-122.1513484000,58.80040058739837,35.317448,0.1,348.0241,1595025904441,,,,
Fix,GT,37.3815722000,-122.1514249000,57.95614137361133,35.866985,0.1,349.80585,1595025905441,,,,
Fix,GT,37.3818929000,-122.1514953000,56.96472896876003,36.39515,0.1,350.1977,1595025906441,,,,
Fix,GT,37.3822177000,-122.1515656000,55.91007561486367,36.72567,0.1,350.0674,1595025907441,,,,
Fix,GT,37.3825450000,-122.1516369000,54.8445725024867,37.056396,0.1,350.08142,1595025908441,,,,
Fix,GT,37.3828754000,-122.1517077000,53.76622478012496,37.33466,0.1,350.38345,1595025909441,,,,
Fix,GT,37.3832078000,-122.1517766000,52.65563927836183,37.385223,0.1,350.59314,1595025910441,,,,
Fix,GT,37.3835391000,-122.1518451000,51.635207608992005,37.126503,0.1,350.4216,1595025911441,,,,
Fix,GT,37.3838672000,-122.1519159000,51.00106071832852,36.782623,0.1,349.4385,1595025912441,,,,
Fix,GT,37.3841903000,-122.1519990000,50.35688620949986,36.43283,0.1,347.11185,1595025913441,,,,
Fix,GT,37.3845073000,-122.1520982000,49.633795093002846,36.08055,0.1,344.6081,1595025914441,,,,
Fix,GT,37.3848175000,-122.1522140000,49.02625724639438,35.778446,0.1,341.69543,1595025915441,,,,
Fix,GT,37.3851192000,-122.1523513000,48.7146287551617,35.43561,0.1,338.176,1595025916441,,,,
Fix,GT,37.3854111000,-122.1525080000,48.488390398494175,35.04599,0.1,335.07138,1595025917441,,,,
Fix,GT,37.3856928000,-122.1526812000,48.47559549971811,34.586906,0.1,332.60333,1595025918441,,,,
Fix,GT,37.3859636000,-122.1528685000,48.89272526555396,34.055725,0.1,329.02954,1595025919441,,,,
Fix,GT,37.3862196000,-122.1530739000,49.448736138514505,33.37146,0.1,325.47638,1595025920441,,,,
Fix,GT,37.3864608000,-122.1532928000,50.21564596009364,32.73309,0.1,322.39224,1595025921441,,,,
Fix,GT,37.3866880000,-122.1535229000,51.15285340625644,32.095047,0.1,319.88248,1595025922441,,,,
Fix,GT,37.3869027000,-122.1537604000,52.10865194388134,31.434704,0.1,316.6306,1595025923441,,,,
Fix,GT,37.3871011000,-122.1540094000,53.00408508251212,30.93787,0.1,312.82626,1595025924441,,,,
Fix,GT,37.3872835000,-122.1542726000,53.850910178494814,30.87281,0.1,309.1895,1595025925441,,,,
Fix,GT,37.3874571000,-122.1545475000,54.73184473284982,31.220318,0.1,307.36008,1595025926441,,,,
Fix,GT,37.3876252000,-122.1548329000,55.63538741814091,31.705807,0.1,305.42685,1595025927441,,,,
Fix,GT,37.3877878000,-122.1551318000,56.58469589984816,32.330494,0.1,303.02805,1595025928441,,,,
Fix,GT,37.3879417000,-122.1554433000,57.452843861183965,32.543945,0.1,300.40674,1595025929441,,,,
Fix,GT,37.3880839000,-122.1557657000,58.23481755865237,32.63732,0.1,297.03674,1595025930441,,,,
Fix,GT,37.3882109000,-122.1560980000,58.854752697780896,32.63997,0.1,293.90833,1595025931441,,,,
Fix,GT,37.3883237000,-122.1564385000,59.31507295082645,32.63295,0.1,290.87573,1595025932441,,,,
Fix,GT,37.3884214000,-122.1567840000,59.69518209835371,32.259007,0.1,287.9577,1595025933441,,,,
Fix,GT,37.3885043000,-122.1571309000,59.88478414822532,31.848463,0.1,285.26224,1595025934441,,,,
Fix,GT,37.3885734000,-122.1574774000,59.944130765230284,31.425026,0.1,282.7162,1595025935441,,,,
Fix,GT,37.3886310000,-122.1578235000,59.69573306919585,31.270391,0.1,280.80676,1595025936441,,,,
Fix,GT,37.3886826000,-122.1581712000,59.218645773397384,31.377186,0.1,280.04547,1595025937441,,,,
Fix,GT,37.3887311000,-122.1585212000,58.708908778387695,31.554703,0.1,279.57776,1595025938441,,,,
Fix,GT,37.3887795000,-122.1588738000,58.25312518294868,31.82309,0.1,279.735,1595025939441,,,,
Fix,GT,37.3888288000,-122.1592297000,57.65679324597227,32.162384,0.1,279.88974,1595025940441,,,,
Fix,GT,37.3888792000,-122.1595892000,56.94083730568104,32.486645,0.1,279.9028,1595025941441,,,,
Fix,GT,37.3889308000,-122.1599523000,56.054462983641315,32.826996,0.1,280.0927,1595025942441,,,,
Fix,GT,37.3889835000,-122.1603191000,55.06139848502812,33.19597,0.1,280.0374,1595025943441,,,,
Fix,GT,37.3890368000,-122.1606900000,53.8931307157668,33.541706,0.1,280.35803,1595025944441,,,,
Fix,GT,37.3890968000,-122.1610634000,52.739877231852006,33.966095,0.1,282.487,1595025945441,,,,
Fix,GT,37.3891703000,-122.1614381000,51.67063741558968,34.39454,0.1,285.2624,1595025946441,,,,
Fix,GT,37.3892598000,-122.1618123000,50.61718325974971,34.82365,0.1,288.43274,1595025947441,,,,
Fix,GT,37.3893677000,-122.1621833000,49.52805037039798,35.146473,0.1,291.64206,1595025948441,,,,
Fix,GT,37.3894911000,-122.1625506000,48.430505727135824,35.46412,0.1,294.07388,1595025949441,,,,
Fix,GT,37.3896276000,-122.1629138000,47.37422287400295,35.565475,0.1,296.4082,1595025950441,,,,
Fix,GT,37.3897767000,-122.1632682000,46.197984614795814,35.42827,0.1,299.3422,1595025951441,,,,
Fix,GT,37.3899396000,-122.1636109000,45.10891846434947,35.235714,0.1,302.41104,1595025952441,,,,
Fix,GT,37.3901170000,-122.1639393000,44.08446299611478,35.04076,0.1,305.8967,1595025953441,,,,
Fix,GT,37.3903082000,-122.1642526000,43.01824791051763,34.915318,0.1,308.45377,1595025954441,,,,
Fix,GT,37.3905060000,-122.1645603000,42.260405713659566,35.11533,0.1,308.78177,1595025955441,,,,
Fix,GT,37.3907038000,-122.1648715000,41.73332363379859,35.351437,0.1,308.1813,1595025956441,,,,
Fix,GT,37.3909002000,-122.1651871000,41.53954797278402,35.521126,0.1,307.5602,1595025957441,,,,
Fix,GT,37.3910941000,-122.1655074000,41.62094326056831,35.67002,0.1,306.42822,1595025958441,,,,
Fix,GT,37.3912798000,-122.1658361000,41.857315658542916,35.637005,0.1,303.9217,1595025959441,,,,
Fix,GT,37.3914529000,-122.1661749000,42.22655471397434,35.583267,0.1,300.935,1595025960441,,,,
Fix,GT,37.3916113000,-122.1665237000,42.86866940093296,35.48791,0.1,297.89404,1595025961441,,,,
Fix,GT,37.3917529000,-122.1668818000,43.835760359706,35.26081,0.1,294.40244,1595025962441,,,,
Fix,GT,37.3918755000,-122.1672472000,44.92928148462124,34.938007,0.1,290.91254,1595025963441,,,,
Fix,GT,37.3919799000,-122.1676174000,46.0030013868045,34.591713,0.1,287.71457,1595025964441,,,,
Fix,GT,37.3920673000,-122.1679907000,47.04421557552973,34.313587,0.1,284.73395,1595025965441,,,,
Fix,GT,37.3921388000,-122.1683660000,48.141827994115374,34.008827,0.1,281.92288,1595025966441,,,,
Fix,GT,37.3921951000,-122.1687411000,49.215589685141595,33.538116,0.1,279.10916,1595025967441,,,,
Fix,GT,37.3922356000,-122.1691128000,50.2304942216781,32.92649,0.1,276.27374,1595025968441,,,,
Fix,GT,37.3922626000,-122.1694801000,50.91460342532514,32.398827,0.1,274.48572,1595025969441,,,,
Fix,GT,37.3922841000,-122.1698425000,51.54340891206925,31.97486,0.1,273.81393,1595025970441,,,,
Fix,GT,37.3923032000,-122.1702005000,52.39717616938492,31.557583,0.1,273.75046,1595025971441,,,,
Fix,GT,37.3923240000,-122.1705536000,53.488962246869505,31.18377,0.1,274.36755,1595025972441,,,,
Fix,GT,37.3923461000,-122.1709039000,54.52196106142844,31.045483,0.1,274.45825,1595025973441,,,,
Fix,GT,37.3923689000,-122.1712535000,55.40860475394891,31.097488,0.1,274.81882,1595025974441,,,,
Fix,GT,37.3923966000,-122.1716032000,56.29941483948414,31.104818,0.1,276.64938,1595025975441,,,,
Fix,GT,37.3924363000,-122.1719508000,57.46520001861222,31.158653,0.1,279.702,1595025976441,,,,
Fix,GT,37.3924900000,-122.1722967000,58.61609135510503,31.261019,0.1,282.11935,1595025977441,,,,
Fix,GT,37.3925552000,-122.1726406000,59.84802593354368,31.383282,0.1,284.597,1595025978441,,,,
Fix,GT,37.3926324000,-122.1729822000,61.02746599299144,31.49162,0.1,286.7896,1595025979441,,,,
Fix,GT,37.3927200000,-122.1733212000,62.2019206683658,31.616524,0.1,289.1284,1595025980441,,,,
Fix,GT,37.3928195000,-122.1736563000,63.401787628816464,31.730686,0.1,291.64575,1595025981441,,,,
Fix,GT,37.3929312000,-122.1739871000,64.58461708729396,31.920033,0.1,294.13553,1595025982441,,,,
Fix,GT,37.3930554000,-122.1743137000,65.78778907603873,32.16825,0.1,296.7185,1595025983441,,,,
Fix,GT,37.3931919000,-122.1746352000,67.00720196721886,32.366936,0.1,299.43472,1595025984441,,,,
Fix,GT,37.3933416000,-122.1749495000,68.18116008170637,32.468933,0.1,302.32895,1595025985441,,,,
Fix,GT,37.3935039000,-122.1752549000,69.44720142173128,32.531067,0.1,304.9904,1595025986441,,,,
Fix,GT,37.3936771000,-122.1755515000,70.65585744380951,32.58504,0.1,307.4035,1595025987441,,,,
Fix,GT,37.3938605000,-122.1758392000,71.88178713954062,32.652565,0.1,309.84644,1595025988441,,,,
Fix,GT,37.3940540000,-122.1761170000,73.13755096062914,32.69588,0.1,312.48312,1595025989441,,,,
Fix,GT,37.3942579000,-122.1763832000,74.28124466518557,32.665436,0.1,315.19748,1595025990441,,,,
Fix,GT,37.3944712000,-122.1766368000,75.28739199134952,32.56858,0.1,317.86172,1595025991441,,,,
Fix,GT,37.3946917000,-122.1768758000,76.1696962685262,32.141167,0.1,320.42123,1595025992441,,,,
Fix,GT,37.3949151000,-122.1771025000,77.16715193811069,31.71062,0.1,321.39923,1595025993441,,,,
Fix,GT,37.3951388000,-122.1773233000,77.88692545508275,31.525421,0.1,322.07614,1595025994441,,,,
Fix,GT,37.3953634000,-122.1775416000,78.3259640094293,31.577942,0.1,322.17453,1595025995441,,,,
Fix,GT,37.3955886000,-122.1777603000,78.69452595261009,31.655775,0.1,322.09546,1595025996441,,,,
Fix,GT,37.3958135000,-122.1779801000,78.89998336094209,31.654423,0.1,321.81757,1595025997441,,,,
Fix,GT,37.3960376000,-122.1782011000,79.020503984681,31.63412,0.1,321.557,1595025998441,,,,
Fix,GT,37.3962611000,-122.1784234000,79.02123991597591,31.718884,0.1,321.45413,1595025999441,,,,
Fix,GT,37.3964854000,-122.1786468000,78.88217610650122,31.897137,0.1,321.48712,1595026000441,,,,
Fix,GT,37.3967113000,-122.1788708000,78.65197855979272,32.046303,0.1,321.6275,1595026001441,,,,
Fix,GT,37.3969389000,-122.1790955000,78.30284158095765,32.276123,0.1,321.7379,1595026002441,,,,
Fix,GT,37.3971686000,-122.1793218000,77.79040355626148,32.56892,0.1,321.77676,1595026003441,,,,
Fix,GT,37.3973996000,-122.1795491000,77.17351623674358,32.56618,0.1,321.8761,1595026004441,,,,
Fix,GT,37.3976306000,-122.1797744000,76.41030929785074,32.383022,0.1,322.18362,1595026005441,,,,
Fix,GT,37.3978608000,-122.1799974000,75.52917696793952,32.21693,0.1,322.11288,1595026006441,,,,
Fix,GT,37.3980893000,-122.1802204000,74.66031149541959,32.074146,0.1,321.83005,1595026007441,,,,
Fix,GT,37.3983162000,-122.1804437000,73.76800510244016,31.945137,0.1,321.75375,1595026008441,,,,
Fix,GT,37.3985422000,-122.1806659000,72.8630747194643,31.830307,0.1,321.8203,1595026009441,,,,
Fix,GT,37.3987675000,-122.1808874000,71.95470443074782,31.741526,0.1,321.7203,1595026010441,,,,
Fix,GT,37.3989922000,-122.1811096000,71.09007413612039,31.783974,0.1,321.43454,1595026011441,,,,
Fix,GT,37.3992164000,-122.1813340000,70.19294079908832,31.911734,0.1,321.1786,1595026012441,,,,
Fix,GT,37.3994409000,-122.1815603000,69.31900646112308,32.06524,0.1,321.13266,1595026013441,,,,
Fix,GT,37.3996675000,-122.1817865000,68.4219370023311,32.24039,0.1,321.5689,1595026014441,,,,
Fix,GT,37.3998960000,-122.1820132000,67.51493726592616,32.41864,0.1,321.60004,1595026015441,,,,
Fix,GT,37.4001258000,-122.1822407000,66.61483373149531,32.58048,0.1,321.6218,1595026016441,,,,
Fix,GT,37.4003566000,-122.1824695000,65.78444540297687,32.757603,0.1,321.56116,1595026017441,,,,
Fix,GT,37.4005886000,-122.1826998000,65.08751245756639,32.89766,0.1,321.49866,1595026018441,,,,
Fix,GT,37.4008207000,-122.1829310000,64.48657689900188,32.874416,0.1,321.37973,1595026019441,,,,
Fix,GT,37.4010513000,-122.1831629000,63.98901769913073,32.738644,0.1,321.04575,1595026020441,,,,
Fix,GT,37.4012803000,-122.1833944000,63.59742828691208,32.538956,0.1,320.99,1595026021441,,,,
Fix,GT,37.4015069000,-122.1836249000,63.29304102103424,32.22792,0.1,320.8051,1595026022441,,,,
Fix,GT,37.4017311000,-122.1838531000,62.97549288740777,31.884457,0.1,320.9272,1595026023441,,,,
Fix,GT,37.4019532000,-122.1840784000,62.65114638148168,31.556282,0.1,320.9658,1595026024441,,,,
Fix,GT,37.4021729000,-122.1843018000,62.29438534987594,31.231857,0.1,320.81766,1595026025441,,,,
Fix,GT,37.4023907000,-122.1845234000,61.96391014220035,31.06761,0.1,320.87222,1595026026441,,,,
Fix,GT,37.4026076000,-122.1847441000,61.652389153037234,30.907185,0.1,320.815,1595026027441,,,,
Fix,GT,37.4028230000,-122.1849639000,61.351976860682726,30.736893,0.1,320.82886,1595026028441,,,,
Fix,GT,37.4030373000,-122.1851818000,61.05132308832299,30.515423,0.1,320.9589,1595026029441,,,,
Fix,GT,37.4032502000,-122.1853977000,60.73556265036984,30.309927,0.1,321.07675,1595026030441,,,,
Fix,GT,37.4034629000,-122.1856118000,60.4004521830891,30.26913,0.1,321.16434,1595026031441,,,,
Fix,GT,37.4036757000,-122.1858266000,60.07532130590653,30.38055,0.1,320.98495,1595026032441,,,,
Fix,GT,37.4038889000,-122.1860431000,59.76290798111222,30.515854,0.1,320.91458,1595026033441,,,,
Fix,GT,37.4041037000,-122.1862599000,59.45755913648384,30.706663,0.1,321.28754,1595026034441,,,,
Fix,GT,37.4043208000,-122.1864768000,59.12432104936897,30.913265,0.1,321.22186,1595026035441,,,,
Fix,GT,37.4045391000,-122.1866967000,58.79066814787598,31.246616,0.1,321.0222,1595026036441,,,,
Fix,GT,37.4047590000,-122.1869192000,58.30284097013191,31.482393,0.1,320.97577,1595026037441,,,,
Fix,GT,37.4049802000,-122.1871439000,57.78281564448616,31.728941,0.1,320.59042,1595026038441,,,,
Fix,GT,37.4052021000,-122.1873728000,57.16192104081665,32.066322,0.1,320.29034,1595026039441,,,,
Fix,GT,37.4054263000,-122.1876041000,56.46489769038226,32.358337,0.1,320.63058,1595026040441,,,,
Fix,GT,37.4056528000,-122.1878354000,55.655111090697574,32.477135,0.1,320.94815,1595026041441,,,,
Fix,GT,37.4058810000,-122.1880650000,54.86416201158386,32.417717,0.1,321.40173,1595026042441,,,,
Fix,GT,37.4061079000,-122.1882939000,54.28781661413768,32.20597,0.1,320.66086,1595026043441,,,,
Fix,GT,37.4063302000,-122.1885270000,53.57965800567354,32.174454,0.1,319.27985,1595026044441,,,,
Fix,GT,37.4065468000,-122.1887689000,52.62542131268685,32.23103,0.1,317.1106,1595026045441,,,,
Fix,GT,37.4067568000,-122.1890210000,51.682179240429605,32.274055,0.1,315.22446,1595026046441,,,,
Fix,GT,37.4069593000,-122.1892820000,50.76700644249502,32.174156,0.1,313.1414,1595026047441,,,,
Fix,GT,37.4071534000,-122.1895513000,49.78819309551909,32.159298,0.1,310.922,1595026048441,,,,
Fix,GT,37.4073407000,-122.1898304000,48.84670059614882,32.396606,0.1,308.91467,1595026049441,,,,
Fix,GT,37.4075211000,-122.1901197000,47.84456457694807,32.604637,0.1,306.9669,1595026050441,,,,
Fix,GT,37.4076950000,-122.1904176000,46.76032369394375,32.753986,0.1,305.31662,1595026051441,,,,
Fix,GT,37.4078624000,-122.1907232000,45.64491415175871,32.8481,0.1,303.20352,1595026052441,,,,
Fix,GT,37.4080204000,-122.1910376000,44.509738606101564,32.948166,0.1,300.93323,1595026053441,,,,
Fix,GT,37.4081691000,-122.1913603000,43.35119417378496,33.041008,0.1,298.86337,1595026054441,,,,
Fix,GT,37.4083095000,-122.1916902000,42.226632118791485,33.13611,0.1,296.99435,1595026055441,,,,
Fix,GT,37.4084408000,-122.1920266000,41.0765415430069,33.175076,0.1,294.8097,1595026056441,,,,
Fix,GT,37.4085621000,-122.1923694000,39.8852987347276,33.203278,0.1,293.00403,1595026057441,,,,
